Ticker,Name,Sector,Industry,Price,Collection,Embedding_Dimension
THFF,First Financial Corp.,Financial,Regional - Midwest Banks,WIKI/THFF,stocks/thff,2
THG,The Hanover Insurance Group Inc.,Financial,Property & Casualty Insurance,WIKI/THG,stocks/thg,3
THLD,Threshold Pharmaceuticals Inc.,Healthcare,Biotechnology,WIKI/THLD,stocks/thld,2
THO,Thor Industries Inc.,Consumer Goods,Recreational Vehicles,WIKI/THO,stocks/tho,2
THI,Tim Hortons Inc.,Services,Restaurants,NA,stocks/thi,
THOR,Thoratec Corp.,Healthcare,Medical Instruments & Supplies,WIKI/THOR,stocks/thor,2
THR,"Thermon Group Holdings, Inc.",Industrial Goods,Diversified Machinery,WIKI/THR,stocks/thr,2
THRD,TF Financial Corporation,Financial,Savings & Loans,NA,stocks/thrd,
THRM,Gentherm Incorporated,Consumer Goods,Auto Parts,WIKI/THRM,stocks/thrm,2
THRX,Theravance Inc.,Healthcare,Biotechnology,WIKI/THRX,stocks/thrx,2
THS,"Treehouse Foods, Inc.",Consumer Goods,Processed & Packaged Goods,WIKI/THS,stocks/ths,2
THTI,"THT Heat Transfer Technology, Inc.",Industrial Goods,Diversified Machinery,NA,stocks/thti,
TIBX,TIBCO Software Inc.,Technology,Business Software & Services,WIKI/TIBX,stocks/tibx,2
TIF,Tiffany & Co.,Services,Jewelry Stores,WIKI/TIF,stocks/tif,2
TIGR,TigerLogic Corporation,Technology,Application Software,NA,stocks/tigr,
TIK,Tel-Instrument Electronics Corp.,Technology,Scientific & Technical Instruments,NA,stocks/tik,
TIS,Orchids Paper Products Company,Consumer Goods,Paper & Paper Products,WIKI/TIS,stocks/tis,2
TISI,"Team, Inc.",Services,Business Services,WIKI/TISI,stocks/tisi,3
TITN,"Titan Machinery, Inc.",Services,Industrial Equipment Wholesale,WIKI/TITN,stocks/titn,3
TIVO,TiVo Inc.,Services,CATV Systems,WIKI/TIVO,stocks/tivo,2
TJX,"The TJX Companies, Inc.",Services,Department Stores,WIKI/TJX,stocks/tjx,2
TKOI,"Telkonet, Inc.",Technology,Scientific & Technical Instruments,NA,stocks/tkoi,
TKR,Timken Co.,Industrial Goods,Machine Tools & Accessories,WIKI/TKR,stocks/tkr,2
TLAB,Tellabs Inc.,,,NA,stocks/tlab,
TLF,"Tandy Leather Factory, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,NA,stocks/tlf,
TLLP,Tesoro Logistics LP,Basic Materials,Oil & Gas Equipment & Services,NA,stocks/tllp,
TLR,Timberline Resources Corporation,Basic Materials,Industrial Metals & Minerals,NA,stocks/tlr,
TLYS,"Tilly's, Inc.",Services,Apparel Stores,WIKI/TLYS,stocks/tlys,2
TMH,"Team Health Holdings, Inc.",Services,Staffing & Outsourcing Services,WIKI/TMH,stocks/tmh,2
TMHC,Taylor Morrison Home Corporation,Industrial Goods,Residential Construction,WIKI/TMHC,stocks/tmhc,2
TAM,Taminco Corporation,Basic Materials,Specialty Chemicals,WIKI/TAM,stocks/tam,2
TMNG,"The Management Network Group, Inc.",Services,Management Services,NA,stocks/tmng,
TMO,"Thermo Fisher Scientific, Inc.",Healthcare,Medical Laboratories & Research,WIKI/TMO,stocks/tmo,2
TMP,Tompkins Financial Corporation,Financial,Regional - Northeast Banks,WIKI/TMP,stocks/tmp,2
TNAV,"Telenav, Inc.",Technology,Scientific & Technical Instruments,WIKI/TNAV,stocks/tnav,2
TNC,Tennant Company,Industrial Goods,Pollution & Treatment Controls,WIKI/TNC,stocks/tnc,2
TNGN,"Tengion, Inc.",Healthcare,Biotechnology,NA,stocks/tngn,
TNGO,"Tangoe, Inc.",Technology,Business Software & Services,WIKI/TNGO,stocks/tngo,2
TNH,"Terra Nitrogen Company, L.P.",Basic Materials,Agricultural Chemicals,NA,stocks/tnh,
TOF,Tofutti Brands Inc.,Consumer Goods,Food - Major Diversified,NA,stocks/tof,
TOFC,Tower Financial Corporation,Financial,Regional - Midwest Banks,NA,stocks/tofc,
TOL,Toll Brothers Inc.,Industrial Goods,Residential Construction,WIKI/TOL,stocks/tol,3
TORM,TOR Minerals International Inc.,Basic Materials,Specialty Chemicals,NA,stocks/torm,
TOWR,"Tower International, Inc.",Industrial Goods,Metal Fabrication,WIKI/TOWR,stocks/towr,2
TPC,Tutor Perini Corporation,Industrial Goods,Heavy Construction,WIKI/TPC,stocks/tpc,2
TPH,"TRI Pointe Homes, Inc.",Industrial Goods,Residential Construction,WIKI/TPH,stocks/tph,2
TPL,Texas Pacific Land Trust,Financial,Real Estate Development,NA,stocks/tpl,
TPLM,Triangle Petroleum Corporation,Basic Materials,Independent Oil & Gas,WIKI/TPLM,stocks/tplm,2
TPX,Tempur Sealy International Inc.,Consumer Goods,Home Furnishings & Fixtures,WIKI/TPX,stocks/tpx,2
TQNT,"TriQuint Semiconductor, Inc.",Technology,Semiconductor - Integrated Circuits,WIKI/TQNT,stocks/tqnt,3
TR,Tootsie Roll Industries Inc.,Consumer Goods,Confectioners,WIKI/TR,stocks/tr,2
TRAK,"Dealertrack Technologies, Inc.",Technology,Internet Software & Services,WIKI/TRAK,stocks/trak,3
TREE,"Tree.Com, Inc.",Financial,Mortgage Investment,WIKI/TREE,stocks/tree,2
TREX,Trex Co. Inc.,Industrial Goods,General Building Materials,WIKI/TREX,stocks/trex,3
TRC,Tejon Ranch Co.,Financial,Property Management,WIKI/TRC,stocks/trc,2
TRGT,"Targacept, Inc.",Healthcare,Biotechnology,WIKI/TRGT,stocks/trgt,2
TRIP,TripAdvisor Inc.,Technology,Internet Information Providers,WIKI/TRIP,stocks/trip,2
TRIT,"Tri-Tech Holding, Inc.",,,NA,stocks/trit,
TRLA,"Trulia, Inc.",Technology,Internet Service Providers,WIKI/TRLA,stocks/trla,2
TRLG,"True Religion Apparel, Inc.",,,NA,stocks/trlg,
TRMB,Trimble Navigation Limited,Technology,Scientific & Technical Instruments,WIKI/TRMB,stocks/trmb,2
TRMK,Trustmark Corporation,Financial,Regional - Southeast Banks,WIKI/TRMK,stocks/trmk,3
TRNO,Terreno Realty Corp.,Financial,REIT - Industrial,NA,NA,
TRNS,Transcat Inc.,Technology,Scientific & Technical Instruments,NA,stocks/trns,
TROV,"TrovaGene, Inc.",Healthcare,Biotechnology,NA,stocks/trov,
TRNX,Tornier N.V.,Healthcare,Medical Instruments & Supplies,WIKI/TRNX,stocks/trnx,2
TROVU,"TrovaGene, Inc.",,,NA,NA,
TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,WIKI/TROW,stocks/trow,2
TRR,TRC Companies Inc.,Industrial Goods,Waste Management,WIKI/TRR,stocks/trr,2
TRST,TrustCo Bank Corp. NY,Financial,Regional - Northeast Banks,WIKI/TRST,stocks/trst,3
TRT,Trio-Tech International,Technology,Semiconductor Equipment & Materials,NA,stocks/trt,
TRV,"The Travelers Companies, Inc.",Financial,Property & Casualty Insurance,WIKI/TRV,stocks/trv,1
TRXI,"TRX, Inc.",,,NA,stocks/trxi,
TRW,TRW Automotive Holdings Corp.,Consumer Goods,Auto Parts,WIKI/TRW,stocks/trw,3
TSBK,"Timberland Bancorp, Inc.",Financial,Savings & Loans,NA,stocks/tsbk,
TSC,"Tristate Capital Holdings, Inc.",Financial,Money Center Banks,WIKI/TSC,stocks/tsc,2
TSCO,Tractor Supply Company,Services,"Specialty Retail, Other",WIKI/TSCO,stocks/tsco,2
TSH,Teche Holding Company,Financial,Savings & Loans,NA,stocks/tsh,
TSO,Tesoro Corporation,Basic Materials,Oil & Gas Refining & Marketing,WIKI/TSO,stocks/tso,2
TSLA,"Tesla Motors, Inc.",Consumer Goods,Auto Manufacturers - Major,WIKI/TSLA,stocks/tsla,2
TSPT,"Transcept Pharmaceuticals, Inc.",Healthcare,Biotechnology,NA,stocks/tspt,
TSRA,Tessera Technologies Inc.,Technology,Semiconductor Equipment & Materials,WIKI/TSRA,stocks/tsra,2
TSN,"Tyson Foods, Inc.",Consumer Goods,Meat Products,WIKI/TSN,stocks/tsn,2
TSRO,"Tesaro, Inc.",Healthcare,Biotechnology,WIKI/TSRO,stocks/tsro,2
TSYS,TeleCommunication Systems Inc.,Technology,Application Software,WIKI/TSYS,stocks/tsys,2
TTC,Toro Co.,Industrial Goods,Small Tools & Accessories,WIKI/TTC,stocks/ttc,2
TTEC,TeleTech Holdings Inc.,Services,Business Services,WIKI/TTEC,stocks/ttec,2
TTEK,Tetra Tech Inc.,Services,Technical Services,WIKI/TTEK,stocks/ttek,3
TTGT,"TechTarget, Inc.",Technology,Internet Information Providers,WIKI/TTGT,stocks/ttgt,2
TTI,"TETRA Technologies, Inc.",Basic Materials,Oil & Gas Equipment & Services,WIKI/TTI,stocks/tti,3
TTMI,TTM Technologies Inc.,Technology,Printed Circuit Boards,WIKI/TTMI,stocks/ttmi,2
TTPH,"Tetraphase Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Major,WIKI/TTPH,stocks/ttph,2
TTWO,Take-Two Interactive Software Inc.,Technology,Multimedia & Graphics Software,WIKI/TTWO,stocks/ttwo,3
TUES,Tuesday Morning Corporation,Services,"Discount, Variety Stores",WIKI/TUES,stocks/tues,2
TUMI,"Tumi Holdings, Inc.",Services,"Specialty Retail, Other",WIKI/TUMI,stocks/tumi,2
TUP,Tupperware Brands Corporation,Consumer Goods,Packaging & Containers,WIKI/TUP,stocks/tup,3
TW,Towers Watson & Co.,Services,Management Services,WIKI/TW,stocks/tw,2
TWC,Time Warner Cable Inc.,Services,CATV Systems,WIKI/TWC,stocks/twc,3
TWER,Towerstream Corporation,Technology,Diversified Communication Services,WIKI/TWER,stocks/twer,2
TWIN,"Twin Disc, Incorporated",Industrial Goods,Diversified Machinery,WIKI/TWIN,stocks/twin,2
TWMC,Trans World Entertainment Corporation,Services,Music & Video Stores,WIKI/TWMC,stocks/twmc,3
TWI,Titan International Inc.,Consumer Goods,Rubber & Plastics,WIKI/TWI,stocks/twi,2
TWO,Two Harbors Investment Corp.,Financial,REIT - Residential,NA,NA,
TWTC,TW Telecom Inc.,Technology,Telecom Services - Domestic,WIKI/TWTC,stocks/twtc,2
TWX,Time Warner Inc.,Services,Entertainment - Diversified,WIKI/TWX,stocks/twx,3
TXI,Texas Industries Inc.,Industrial Goods,Cement,WIKI/TXI,stocks/txi,2
TXN,Texas Instruments Inc.,Technology,Semiconductor - Broad Line,WIKI/TXN,stocks/txn,2
TXRH,"Texas Roadhouse, Inc.",Services,Restaurants,WIKI/TXRH,stocks/txrh,2
TXT,Textron Inc.,Industrial Goods,Aerospace/Defense - Major Diversified,WIKI/TXT,stocks/txt,2
TYC,Tyco International Ltd.,Services,Security & Protection Services,WIKI/TYC,stocks/tyc,3
TYL,"Tyler Technologies, Inc.",Technology,Technical & System Software,WIKI/TYL,stocks/tyl,2
TYPE,Monotype Imaging Holdings Inc.,Technology,Application Software,WIKI/TYPE,stocks/type,2
TZOO,Travelzoo Inc.,Technology,Internet Information Providers,WIKI/TZOO,stocks/tzoo,2
UACL,Universal Truckload Services Inc.,Services,Trucking,WIKI/UACL,stocks/uacl,2
UAHC,United American Healthcare Corp.,,,NA,stocks/uahc,
UA,"Under Armour, Inc.",Consumer Goods,Textile - Apparel Clothing,WIKI/UA,stocks/ua,2
UAL,"United Continental Holdings, Inc.",Services,Major Airlines,WIKI/UAL,stocks/ual,2
UAM,Universal American Corp,Healthcare,Health Care Plans,WIKI/UAM,stocks/uam,2
UAMY,United States Antimony Corp.,Basic Materials,Industrial Metals & Minerals,NA,stocks/uamy,
UAN,"CVR Partners, LP",Basic Materials,Agricultural Chemicals,NA,stocks/uan,
UBA,Urstadt Biddle Properties Inc.,Financial,REIT - Retail,NA,stocks/uba,
UBCP,United Bancorp Inc.,Financial,Regional - Midwest Banks,NA,stocks/ubcp,
UBFO,United Security Bancshares,Financial,Regional - Pacific Banks,NA,stocks/ubfo,
UBNK,"United Financial Bancorp, Inc.",Financial,Savings & Loans,WIKI/UBNK,stocks/ubnk,2
UBNT,"Ubiquiti Networks, Inc.",Technology,Wireless Communications,WIKI/UBNT,stocks/ubnt,2
UBOH,United Bancshares Inc.,Financial,Money Center Banks,NA,stocks/uboh,
UBP,Urstadt Biddle Properties Inc.,,,NA,stocks/ubp,
UBSH,Union Bankshares Corporation,Financial,Regional - Mid-Atlantic Banks,WIKI/UBSH,stocks/ubsh,2
UBSI,United Bankshares Inc.,Financial,Regional - Mid-Atlantic Banks,WIKI/UBSI,stocks/ubsi,2
UCFC,United Community Financial Corp.,Financial,Savings & Loans,WIKI/UCFC,stocks/ucfc,2
UCI,UBS E-TRACS CMCI TR ETN,,,NA,stocks/uci,
UCTT,Ultra Clean Holdings Inc.,Technology,Semiconductor - Specialized,WIKI/UCTT,stocks/uctt,2
UDR,"UDR, Inc.",Financial,REIT - Residential,NA,stocks/udr,
UEC,Uranium Energy Corp.,Basic Materials,Industrial Metals & Minerals,WIKI/UEC,stocks/uec,2
UEIC,Universal Electronics Inc.,Consumer Goods,Electronic Equipment,WIKI/UEIC,stocks/ueic,3
UEPS,Net 1 Ueps Technologies Inc.,Services,Business Services,NA,stocks/ueps,
UFCS,"United Fire Group, Inc",Financial,Property & Casualty Insurance,WIKI/UFCS,stocks/ufcs,2
UFI,Unifi Inc.,Industrial Goods,Textile Industrial,WIKI/UFI,stocks/ufi,2
UFPI,Universal Forest Products Inc.,Industrial Goods,General Building Materials,WIKI/UFPI,stocks/ufpi,2
UFPT,"UFP Technologies, Inc.",Consumer Goods,Packaging & Containers,WIKI/UFPT,stocks/ufpt,2
UFS,Domtar Corporation,Consumer Goods,Paper & Paper Products,WIKI/UFS,stocks/ufs,2
UG,United-Guardian Inc.,Consumer Goods,Personal Products,NA,stocks/ug,
UHAL,AMERCO,Services,Rental & Leasing Services,WIKI/UHAL,stocks/uhal,3
UGI,UGI Corporation,Utilities,Diversified Utilities,WIKI/UGI,stocks/ugi,3
UHT,Universal Health Realty Income Trust,Financial,REIT - Healthcare Facilities,NA,stocks/uht,
UIHC,United Insurance Holdings Corp.,Financial,Property & Casualty Insurance,NA,stocks/uihc,
UIL,UIL Holdings Corporation,Utilities,Gas Utilities,WIKI/UIL,stocks/uil,2
UIS,Unisys Corporation,Technology,Information Technology Services,WIKI/UIS,stocks/uis,2
UHS,Universal Health Services Inc.,Healthcare,Hospitals,WIKI/UHS,stocks/uhs,2
ULBI,Ultralife Corp.,Industrial Goods,Industrial Electrical Equipment,NA,stocks/ulbi,
ULGX,"Urologix, Inc.",Healthcare,Medical Appliances & Equipment,NA,stocks/ulgx,
ULTA,"ULTA Salon, Cosmetics & Fragrance, Inc.",Services,"Specialty Retail, Other",WIKI/ULTA,stocks/ulta,3
ULTI,"The Ultimate Software Group, Inc.",Technology,Internet Software & Services,WIKI/ULTI,stocks/ulti,2
UMPQ,Umpqua Holdings Corporation,Financial,Regional - Pacific Banks,WIKI/UMPQ,stocks/umpq,2
UNAM,Unico American Corp.,Financial,Property & Casualty Insurance,NA,stocks/unam,
UNB,"Union Bankshares, Inc.",Financial,Regional - Northeast Banks,NA,stocks/unb,
UNF,UniFirst Corp.,Consumer Goods,Textile - Apparel Clothing,WIKI/UNF,stocks/unf,2
UNFI,"United Natural Foods, Inc.",Services,Food Wholesale,WIKI/UNFI,stocks/unfi,2
UNH,UnitedHealth Group Incorporated,Healthcare,Health Care Plans,WIKI/UNH,stocks/unh,2
UNIS,Unilife Corporation,Healthcare,Medical Instruments & Supplies,WIKI/UNIS,stocks/unis,3
UNM,Unum Group,Financial,Accident & Health Insurance,WIKI/UNM,stocks/unm,2
UNP,Union Pacific Corporation,Services,Railroads,WIKI/UNP,stocks/unp,2
UNS,UNS Energy Corporation,Utilities,Electric Utilities,WIKI/UNS,stocks/uns,2
UNTD,"United Online, Inc.",Technology,Internet Service Providers,WIKI/UNTD,stocks/untd,2
UNTK,"UniTek Global Services, Inc.",Services,Technical Services,NA,stocks/untk,
UNTY,Unity Bancorp Inc.,Financial,Money Center Banks,NA,stocks/unty,
UPI,"Uroplasty, Inc.",Healthcare,Medical Appliances & Equipment,NA,stocks/upi,
UPIP,"Unwired Planet, Inc.",Technology,Application Software,WIKI/UPIP,stocks/upip,2
UPL,Ultra Petroleum Corp.,Basic Materials,Independent Oil & Gas,WIKI/UPL,stocks/upl,3
UPS,"United Parcel Service, Inc.",Services,Air Delivery & Freight Services,WIKI/UPS,stocks/ups,2
UQM,UQM Technologies Inc.,Industrial Goods,Industrial Electrical Equipment,NA,stocks/uqm,
URBN,Urban Outfitters Inc.,Services,Apparel Stores,WIKI/URBN,stocks/urbn,2
URG,UR-Energy Inc.,Basic Materials,Industrial Metals & Minerals,WIKI/URG,stocks/urg,3
URI,"United Rentals, Inc.",Services,Rental & Leasing Services,WIKI/URI,stocks/uri,2
URRE,"Uranium Resources, Inc.",Basic Materials,Industrial Metals & Minerals,NA,stocks/urre,
URS,URS Corporation,Services,Technical Services,WIKI/URS,stocks/urs,3
URZ,Uranerz Energy Corp.,Basic Materials,Industrial Metals & Minerals,NA,stocks/urz,
USAK,USA Truck Inc.,Services,Trucking,NA,stocks/usak,
USAP,Universal Stainless & Alloy Products Inc.,Basic Materials,Steel & Iron,WIKI/USAP,stocks/usap,2
USAT,USA Technologies Inc.,Services,Business Services,NA,stocks/usat,
USATP,"USA Technologies, Inc.",,,NA,NA,
USB,U.S. Bancorp,Financial,Regional - Midwest Banks,WIKI/USB,stocks/usb,3
USBI,United Security Bancshares Inc.,Financial,Regional - Southeast Banks,NA,stocks/usbi,
USEG,US Energy Corp.,Basic Materials,Independent Oil & Gas,NA,stocks/useg,
USG,USG Corporation,Industrial Goods,General Building Materials,WIKI/USG,stocks/usg,2
USLM,"United States Lime & Minerals, Inc.",Industrial Goods,General Building Materials,WIKI/USLM,stocks/uslm,1
USMD,"USMD Holdings, Inc.",Healthcare,Hospitals,WIKI/USMD,NA,2
USMO,"USA Mobility, Inc.",Technology,Wireless Communications,WIKI/USMO,stocks/usmo,2
USNA,USANA Health Sciences Inc.,Healthcare,Drug Related Products,WIKI/USNA,stocks/usna,2
USTR,United Stationers Inc.,Services,Computers Wholesale,WIKI/USTR,stocks/ustr,2
USU,USEC Inc.,Basic Materials,Industrial Metals & Minerals,NA,stocks/usu,
UTEK,"Ultratech, Inc.",Technology,Semiconductor Equipment & Materials,WIKI/UTEK,stocks/utek,2
UTI,"Universal Technical Institute, Inc.",Services,Education & Training Services,WIKI/UTI,stocks/uti,2
UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Other,WIKI/UTHR,stocks/uthr,2
UTIW,UTi Worldwide Inc.,Services,Air Delivery & Freight Services,WIKI/UTIW,stocks/utiw,2
UTL,Unitil Corp.,Utilities,Diversified Utilities,WIKI/UTL,stocks/utl,2
UTX,United Technologies Corp.,Industrial Goods,Aerospace/Defense Products & Services,WIKI/UTX,stocks/utx,2
UUU,Universal Security Instruments Inc.,Services,Security & Protection Services,NA,stocks/uuu,
UVSP,Univest Corporation of Pennsylvania,Financial,Regional - Northeast Banks,WIKI/UVSP,stocks/uvsp,2
UVV,Universal Corporation,Consumer Goods,"Tobacco Products, Other",WIKI/UVV,stocks/uvv,3
UWN,Nevada Gold & Casinos Inc.,Services,Resorts & Casinos,NA,stocks/uwn,
V,Visa Inc.,Financial,Credit Services,WIKI/V,stocks/v,2
VAC,Marriott Vacations Worldwide Corp.,Services,Resorts & Casinos,WIKI/VAC,stocks/vac,2
VAL,The Valspar Corporation,Basic Materials,Specialty Chemicals,WIKI/VAL,stocks/val,2
VALU,"Value Line, Inc.",Services,Publishing - Periodicals,NA,NA,
VALV,"Shengkai Innovations, Inc.",Services,Industrial Equipment Wholesale,NA,stocks/valv,
VAR,"Varian Medical Systems, Inc.",Healthcare,Medical Appliances & Equipment,WIKI/VAR,stocks/var,2
VASC,Vascular Solutions Inc.,Healthcare,Medical Appliances & Equipment,WIKI/VASC,stocks/vasc,2
VASO,Vasomedical Inc.,Healthcare,Medical Appliances & Equipment,NA,stocks/vaso,
VBFC,Village Bank & Trust Financial Corp.,Financial,Regional - Mid-Atlantic Banks,NA,stocks/vbfc,
VC,Visteon Corporation,Consumer Goods,Auto Parts,WIKI/VC,stocks/vc,2
VCBI,Virginia Commerce Bancorp Inc.,,,NA,stocks/vcbi,
VCLK,"Conversant, Inc.",,,NA,stocks/vclk,
VCRA,"Vocera Communications, Inc.",Technology,Communication Equipment,WIKI/VCRA,stocks/vcra,2
VDSI,VASCO Data Security International Inc.,Technology,Security Software & Services,WIKI/VDSI,stocks/vdsi,3
VECO,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials,WIKI/VECO,stocks/veco,2
VG,Vonage Holdings Corporation,Technology,Diversified Communication Services,WIKI/VG,stocks/vg,3
VGZ,Vista Gold Corp.,Basic Materials,Gold,NA,stocks/vgz,
VHC,VirnetX Holding Corp,Technology,Internet Software & Services,WIKI/VHC,stocks/vhc,2
VHI,"Valhi, Inc.",Basic Materials,Chemicals - Major Diversified,NA,stocks/vhi,
VIA,"Viacom, Inc.",,,NA,stocks/via,
VIAB,"Viacom, Inc.",Services,Entertainment - Diversified,WIKI/VIAB,stocks/viab,2
VIAS,"Viasystems Group, Inc.",Technology,Printed Circuit Boards,WIKI/VIAS,stocks/vias,2
VICL,Vical Incorporated,Healthcare,Biotechnology,WIKI/VICL,stocks/vicl,2
VICR,Vicor Corp.,Technology,Diversified Electronics,WIKI/VICR,stocks/vicr,3
VIDE,Video Display Corporation,Technology,Computer Peripherals,NA,stocks/vide,
VIFL,Food Technology Service Inc.,,,NA,stocks/vifl,
VII,Vicon Industries Inc.,Technology,Security Software & Services,NA,stocks/vii,
VIRC,Virco Mfg. Corporation,Consumer Goods,Business Equipment,NA,stocks/virc,
VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostic Substances,WIKI/VIVO,stocks/vivo,2
VLGEA,Village Super Market Inc.,Services,Grocery Stores,WIKI/VLGEA,stocks/vlgea,2
VITC,"Vitacost.com, Inc.",Services,"Specialty Retail, Other",WIKI/VITC,stocks/vitc,1
VLO,Valero Energy Corporation,Basic Materials,Oil & Gas Refining & Marketing,WIKI/VLO,stocks/vlo,2
VLTR,Volterra Semiconductor Corporation,,,NA,stocks/vltr,
VLY,Valley National Bancorp,Financial,Regional - Northeast Banks,WIKI/VLY,stocks/vly,3
VMC,Vulcan Materials Company,Industrial Goods,General Building Materials,WIKI/VMC,stocks/vmc,2
VMI,"Valmont Industries, Inc.",Industrial Goods,Metal Fabrication,WIKI/VMI,stocks/vmi,3
VNDA,"Vanda Pharmaceuticals, Inc.",Healthcare,Biotechnology,WIKI/VNDA,stocks/vnda,2
VNO,Vornado Realty Trust,Financial,REIT - Diversified,WIKI/VNO,stocks/vno,2
VNTV,"Vantiv, Inc.",Services,Business Services,WIKI/VNTV,stocks/vntv,3
VOCS,Vocus Inc.,Technology,Internet Software & Services,WIKI/VOCS,stocks/vocs,3
VOLC,Volcano Corporation,Healthcare,Medical Appliances & Equipment,WIKI/VOLC,stocks/volc,2
VOXX,VOXX International Corporation,Services,Electronics Wholesale,WIKI/VOXX,stocks/voxx,2
VOYA,"Voya Financial, Inc.",Financial,Asset Management,WIKI/VOYA,stocks/voya,3
VPG,"Vishay Precision Group, Inc.",Technology,Scientific & Technical Instruments,WIKI/VPG,NA,3
VPHM,ViroPharma Inc.,,,NA,stocks/vphm,
VPRT,Vistaprint N.V.,Services,Business Services,WIKI/VPRT,stocks/vprt,2
VRA,"Vera Bradley, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,WIKI/VRA,stocks/vra,2
VRML,"Vermillion, Inc.",Healthcare,Diagnostic Substances,NA,stocks/vrml,
